CustomerID,Recency,Frequency,Monetary,F_Score,R_Score,M_Score,RFM_Score,RFM_Segment
17047,85,3,1100.9,3,2,3,233,Others
17048,118,3,925.35,3,2,3,233,Others
17049,3,9,5655.03,4,4,4,444,Champions
17050,96,6,3185.64,4,2,4,244,Others
17051,194,1,240.89,2,1,2,122,Others
17052,28,1,399.09,2,3,2,322,Others
17053,131,1,498.48,2,2,2,222,Others
17054,28,5,1356.33,4,3,3,343,Potential Loyalist
17058,82,3,1179.89,3,2,3,233,Others
17059,30,5,3080.39,4,3,4,344,Potential Loyalist
17060,266,1,234.24,2,1,2,122,Others
17061,74,11,5232.2300000000005,4,2,4,244,Others
17062,314,4,533.33,3,1,3,133,At-Risk
17063,21,7,1461.14,4,3,3,343,Potential Loyalist
17064,59,3,855.45,3,2,3,233,Others
17068,12,21,4552.14,4,4,4,444,Champions
17069,28,9,2709.7000000000003,4,3,4,344,Potential Loyalist
17070,114,1,304.24,2,2,2,222,Others
17071,28,9,2429.03,4,3,4,344,Potential Loyalist
17073,18,4,1446.09,3,4,3,433,Loyal
17075,18,4,834.12,3,4,3,433,Loyal
17076,36,3,841.0799999999999,3,3,3,333,Potential Loyalist
17078,36,2,378.2,3,3,2,332,Potential Loyalist
17079,78,1,118.8,2,2,2,222,Others
17080,22,2,287.62,3,3,2,332,Potential Loyalist
17081,25,2,288.91,3,3,2,332,Potential Loyalist
17082,33,2,2003.85,3,3,4,334,Potential Loyalist
17083,109,3,1405.78,3,2,3,233,Others
17084,35,2,2747.99,3,3,4,334,Potential Loyalist
17085,123,5,1562.4,4,2,4,244,Others
17086,7,6,2050.08,4,4,4,444,Champions
17088,28,4,1991.01,3,3,4,334,Potential Loyalist
17090,4,7,1974.65,4,4,4,444,Champions
17091,3,9,3827.76,4,4,4,444,Champions
17092,50,4,1774.03,3,3,4,334,Potential Loyalist
17094,322,1,302.0,2,1,2,122,Others
17095,23,3,1324.16,3,3,3,333,Potential Loyalist
17096,15,4,1022.13,3,4,3,433,Loyal
17097,2,8,954.42,4,4,3,443,Loyal
17100,18,2,971.74,3,4,3,433,Loyal
17101,10,4,1621.73,3,4,4,434,Loyal
17102,262,1,25.5,2,1,1,121,Others
17105,159,2,665.78,3,1,3,133,At-Risk
17107,33,6,10797.48,4,3,4,344,Potential Loyalist
17109,29,6,881.29,4,3,3,343,Potential Loyalist
17110,165,1,163.29999999999998,2,1,2,122,Others
17111,47,1,231.61,2,3,2,322,Others
17114,6,8,801.12,4,4,3,443,Loyal
17115,8,3,837.5,3,4,3,433,Loyal
17117,288,1,116.2,2,1,2,122,Others
17118,318,1,157.02,2,1,2,122,Others
17119,3,2,606.91,3,4,3,433,Loyal
17120,233,1,307.46,2,1,2,122,Others
17122,119,1,138.32,2,2,2,222,Others
17123,162,1,345.3,2,1,2,122,Others
17124,185,1,294.24,2,1,2,122,Others
17125,50,1,230.5,2,3,2,322,Others
17126,152,5,989.45,4,1,3,143,At-Risk
17128,335,1,157.09,2,1,2,122,Others
17131,5,5,2463.17,4,4,4,444,Champions
17133,16,7,4892.240000000001,4,4,4,444,Champions
17134,107,2,413.2,3,2,2,232,Others
17135,16,7,1139.73,4,4,3,443,Loyal
17138,276,1,380.5,2,1,2,122,Others
17139,16,12,10650.77,4,4,4,444,Champions
17140,247,1,454.12,2,1,2,122,Others
17142,239,1,579.0,2,1,3,123,At-Risk
17144,1,2,984.57,3,4,3,433,Loyal
17146,106,3,749.78,3,2,3,233,Others
17147,23,4,1714.59,3,3,4,334,Potential Loyalist
17148,52,1,124.88,2,2,2,222,Others
17152,195,3,1689.5,3,1,4,134,At-Risk
17153,24,1,213.78,2,3,2,322,Others
17154,75,1,329.34,2,2,2,222,Others
17155,18,2,251.7,3,4,2,432,Loyal
17157,8,2,319.0,3,4,2,432,Loyal
17158,32,3,1266.97,3,3,3,333,Potential Loyalist
17159,22,3,1538.88,3,3,4,334,Potential Loyalist
17160,31,6,3518.03,4,3,4,344,Potential Loyalist
17162,29,10,1715.46,4,3,4,344,Potential Loyalist
17163,22,2,293.1,3,3,2,332,Potential Loyalist
17164,33,7,2467.35,4,3,4,344,Potential Loyalist
17165,284,1,158.68,2,1,2,122,Others
17166,39,2,206.34,3,3,2,332,Potential Loyalist
17169,58,2,835.78,3,2,3,233,Others
17171,289,1,224.91,2,1,2,122,Others
17172,79,1,317.76,2,2,2,222,Others
17173,5,8,3766.6,4,4,4,444,Champions
17174,218,1,59.9,2,1,1,121,Others
17175,44,4,1443.69,3,3,3,333,Potential Loyalist
17176,202,1,306.13,2,1,2,122,Others
17179,178,3,711.79,3,1,3,133,At-Risk
17180,56,4,783.97,3,2,3,233,Others
17181,57,2,239.92,3,2,2,232,Others
17183,8,6,3347.31,4,4,4,444,Champions
17186,47,2,144.0,3,3,2,332,Potential Loyalist
17187,227,1,203.95,2,1,2,122,Others
17188,11,7,2474.23,4,4,4,444,Champions
17189,106,2,383.75,3,2,2,232,Others
17190,59,2,444.74,3,2,2,232,Others
17191,28,7,2093.68,4,3,4,344,Potential Loyalist
17193,36,7,1699.3,4,3,4,344,Potential Loyalist
17194,274,2,262.62,3,1,2,132,Others
17197,30,1,1013.01,2,3,3,323,Others
17198,24,3,692.22,3,3,3,333,Potential Loyalist
17201,54,1,289.78000000000003,2,2,2,222,Others
17203,36,6,3560.08,4,3,4,344,Potential Loyalist
17204,175,4,1564.56,3,1,4,134,At-Risk
17205,54,1,384.08,2,2,2,222,Others
17206,53,1,204.24,2,2,2,222,Others
17211,27,8,2317.2200000000003,4,3,4,344,Potential Loyalist
17212,253,1,226.85,2,1,2,122,Others
17213,40,7,2781.23,4,3,4,344,Potential Loyalist
17214,60,6,1059.12,4,2,3,243,Others
17217,234,1,113.5,2,1,2,122,Others
17218,4,10,1951.97,4,4,4,444,Champions
17219,32,1,114.23,2,3,2,322,Others
17220,24,14,3187.55,4,3,4,344,Potential Loyalist
17221,7,2,334.48,3,4,2,432,Loyal
17222,65,1,328.65,2,2,2,222,Others
17223,310,2,416.89,3,1,2,132,Others
17226,309,1,393.49,2,1,2,122,Others
17227,19,6,939.32,4,3,3,343,Potential Loyalist
17228,16,8,1906.09,4,4,4,444,Champions
17229,96,2,318.76,3,2,2,232,Others
17230,264,8,3638.41,4,1,4,144,At-Risk
17231,12,10,3124.72,4,4,4,444,Champions
17232,3,2,417.77,3,4,2,432,Loyal
17233,35,1,190.88,2,3,2,322,Others
17234,183,1,149.89,2,1,2,122,Others
17235,25,2,550.06,3,3,3,333,Potential Loyalist
17236,13,6,916.13,4,4,3,443,Loyal
17237,11,2,314.69,3,4,2,432,Loyal
17238,3,17,3719.1,4,4,4,444,Champions
17239,313,1,382.5,2,1,2,122,Others
17242,108,2,1135.04,3,2,3,233,Others
17243,1,26,8540.05,4,4,4,444,Champions
17244,53,1,954.9,2,2,3,223,Others
17245,205,1,171.45,2,1,2,122,Others
17247,15,1,280.09000000000003,2,4,2,422,Others
17248,120,1,318.65,2,2,2,222,Others
17250,4,2,381.97,3,4,2,432,Loyal
17251,363,1,269.83,2,1,2,122,Others
17252,117,2,348.90999999999997,3,2,2,232,Others
17253,18,1,178.26,2,4,2,422,Others
17254,5,2,271.19,3,4,2,432,Loyal
17255,41,2,291.48,3,3,2,332,Potential Loyalist
17256,107,2,240.0,3,2,2,232,Others
17259,148,2,581.23,3,1,3,133,At-Risk
17262,52,5,1253.36,4,2,3,243,Others
17263,208,1,63.440000000000005,2,1,1,121,Others
17265,139,2,550.01,3,2,3,233,Others
17266,2,3,296.58,3,4,2,432,Loyal
17267,127,2,317.2,3,2,2,232,Others
17268,108,4,763.64,3,2,3,233,Others
17272,42,4,2148.63,3,3,4,334,Potential Loyalist
17274,35,1,107.82,2,3,2,322,Others
17277,228,2,1065.35,3,1,3,133,At-Risk
17278,241,1,246.04,2,1,2,122,Others
17279,58,1,187.83,2,2,2,222,Others
17282,130,3,1685.46,3,2,4,234,Others
17284,60,6,1647.48,4,2,4,244,Others
17286,22,1,151.37,2,3,2,322,Others
17287,26,7,1049.06,4,3,3,343,Potential Loyalist
17288,9,7,1417.63,4,4,3,443,Loyal
17289,32,3,931.02,3,3,3,333,Potential Loyalist
17290,4,2,513.01,3,4,3,433,Loyal
17291,308,1,550.8000000000001,2,1,3,123,At-Risk
17293,8,9,1854.06,4,4,4,444,Champions
17295,29,3,547.0,3,3,3,333,Potential Loyalist
17297,17,1,128.18,2,4,2,422,Others
17298,101,2,498.42,3,2,2,232,Others
17299,12,4,656.61,3,4,3,433,Loyal
17301,21,1,163.24,2,3,2,322,Others
17302,15,5,1135.63,4,4,3,443,Loyal
17303,361,1,250.04,2,1,2,122,Others
17306,11,19,8631.31,4,4,4,444,Champions
17309,95,1,82.75,2,2,1,221,Others
17311,78,2,1384.85,3,2,3,233,Others
17312,139,3,644.3,3,2,3,233,Others
17313,31,1,2328.84,2,3,4,324,Others
17314,25,8,2527.92,4,3,4,344,Potential Loyalist
17315,2,38,6281.23,4,4,4,444,Champions
17317,46,3,2600.34,3,3,4,334,Potential Loyalist
17320,100,3,1200.62,3,2,3,233,Others
17321,8,2,657.16,3,4,3,433,Loyal
17323,15,7,906.52,4,4,3,443,Loyal
17324,18,4,986.48,3,4,3,433,Loyal
17325,280,1,96.8,2,1,1,121,Others
17329,14,2,523.11,3,4,3,433,Loyal
17330,23,2,363.9,3,3,2,332,Potential Loyalist
17331,124,1,175.2,2,2,2,222,Others
17333,86,1,494.25,2,2,2,222,Others
17334,302,2,307.02,3,1,2,132,Others
17337,151,4,1981.06,3,1,4,134,At-Risk
17338,17,8,6493.54,4,4,4,444,Champions
17339,94,2,243.36,3,2,2,232,Others
17340,30,11,12353.29,4,3,4,344,Potential Loyalist
17341,157,3,682.29,3,1,3,133,At-Risk
17343,355,1,193.64,2,1,2,122,Others
17344,46,1,157.62,2,3,2,322,Others
17345,15,4,519.69,3,4,3,433,Loyal
17346,4,15,2622.88,4,4,4,444,Champions
17347,86,1,228.96,2,2,2,222,Others
17348,15,5,1156.6,4,4,3,443,Loyal
17349,179,1,98.25,2,1,1,121,Others
17350,8,4,1281.32,3,4,3,433,Loyal
17351,36,3,587.15,3,3,3,333,Potential Loyalist
17353,129,2,1740.0,3,2,4,234,Others
17354,51,1,1393.06,2,3,3,323,Others
17356,312,1,178.22,2,1,2,122,Others
17357,24,2,384.39,3,3,2,332,Potential Loyalist
17358,303,2,360.81,3,1,2,132,Others
17359,11,1,127.86,2,4,2,422,Others
17360,17,3,568.24,3,4,3,433,Loyal
17361,49,3,488.2,3,3,2,332,Potential Loyalist
17362,239,2,312.23,3,1,2,132,Others
17364,1,11,4462.68,4,4,4,444,Champions
17365,13,8,4767.36,4,4,4,444,Champions
17367,238,1,167.55,2,1,2,122,Others
17368,23,8,1878.87,4,3,4,344,Potential Loyalist
17370,73,4,446.18,3,2,2,232,Others
17371,17,3,418.4,3,4,2,432,Loyal
17372,41,8,1337.18,4,3,3,343,Potential Loyalist
17373,40,4,646.92,3,3,3,333,Potential Loyalist
17374,219,2,495.77,3,1,2,132,Others
17375,199,3,400.1,3,1,2,132,Others
17376,71,2,203.2,3,2,2,232,Others
17377,24,20,4058.32,4,3,4,344,Potential Loyalist
17379,11,1,389.72,2,4,2,422,Others
17381,9,29,20275.61,4,4,4,444,Champions
17382,65,1,65.4,2,2,1,221,Others
17383,4,1,193.39,2,4,2,422,Others
17384,19,2,336.4,3,3,2,332,Potential Loyalist
17385,15,1,256.11,2,4,2,422,Others
17386,8,6,2686.42,4,4,4,444,Champions
17387,20,2,746.81,3,3,3,333,Potential Loyalist
17388,78,4,1259.56,3,2,3,233,Others
17389,1,34,31833.68,4,4,4,444,Champions
17391,164,2,508.8,3,1,3,133,At-Risk
17392,307,2,417.27,3,1,2,132,Others
17394,219,1,203.87,2,1,2,122,Others
17396,39,8,7330.8,4,3,4,344,Potential Loyalist
17397,22,2,681.41,3,3,3,333,Potential Loyalist
17398,115,3,653.38,3,2,3,233,Others
17400,126,5,2097.84,4,2,4,244,Others
17402,5,13,2633.85,4,4,4,444,Champions
17403,36,1,263.92,2,3,2,322,Others
17404,4,15,31906.82,4,4,4,444,Champions
17405,1,3,1031.41,3,4,3,433,Loyal
17406,333,3,2184.42,3,1,4,134,At-Risk
17408,163,1,32.65,2,1,1,121,Others
17409,185,2,771.85,3,1,3,133,At-Risk
17410,16,5,1214.72,4,4,3,443,Loyal
17411,12,3,778.94,3,4,3,433,Loyal
17412,3,7,1258.06,4,4,3,443,Loyal
17414,44,2,778.0,3,3,3,333,Potential Loyalist
17415,80,1,507.84,2,2,3,223,Others
17416,30,7,6893.42,4,3,4,344,Potential Loyalist
17418,42,2,463.46,3,3,2,332,Potential Loyalist
17419,11,12,4226.57,4,4,4,444,Champions
17420,50,3,598.83,3,3,3,333,Potential Loyalist
17422,16,6,1979.37,4,4,4,444,Champions
17423,46,2,698.41,3,3,3,333,Potential Loyalist
17425,19,2,759.17,3,3,3,333,Potential Loyalist
17426,8,6,5037.26,4,4,4,444,Champions
17427,72,1,100.8,2,2,2,222,Others
17428,1,28,17256.85,4,4,4,444,Champions
17429,128,3,524.9200000000001,3,2,3,233,Others
17430,33,2,265.76,3,3,2,332,Potential Loyalist
17431,313,1,403.3,2,1,2,122,Others
17432,18,2,365.76,3,4,2,432,Loyal
17433,88,1,303.15999999999997,2,2,2,222,Others
17434,2,7,2373.82,4,4,4,444,Champions
17436,2,2,216.3,3,4,2,432,Loyal
17438,254,1,388.4500000000001,2,1,2,122,Others
17440,157,3,186.42,3,1,2,132,Others
17442,37,6,2248.56,4,3,4,344,Potential Loyalist
17443,220,1,534.24,2,1,3,123,At-Risk
17444,148,3,2940.04,3,1,4,134,At-Risk
17446,177,2,120.9,3,1,2,132,Others
17447,40,2,541.53,3,3,3,333,Potential Loyalist
17449,2,7,2519.21,4,4,4,444,Champions
17450,8,46,194390.79,4,4,4,444,Champions
17451,1,7,1721.4,4,4,4,444,Champions
17453,18,2,486.72,3,4,2,432,Loyal
17454,192,4,517.53,3,1,3,133,At-Risk
17455,204,1,131.7,2,1,2,122,Others
17456,365,1,249.86,2,1,2,122,Others
17457,127,5,1737.7,4,2,4,244,Others
17458,15,1,316.5,2,4,2,422,Others
17459,43,2,657.3,3,3,3,333,Potential Loyalist
17460,94,6,622.4300000000001,4,2,3,243,Others
17461,23,3,735.82,3,3,3,333,Potential Loyalist
17462,60,2,675.69,3,2,3,233,Others
17463,16,5,1875.86,4,4,4,444,Champions
17464,158,1,289.96000000000004,2,1,2,122,Others
17466,10,2,763.28,3,4,3,433,Loyal
17468,10,2,137.0,3,4,2,432,Loyal
17469,16,5,1870.97,4,4,4,444,Champions
17470,45,5,1125.07,4,3,3,343,Potential Loyalist
17472,191,3,697.54,3,1,3,133,At-Risk
17475,79,1,194.37,2,2,2,222,Others
17480,78,1,511.82,2,2,3,223,Others
17481,4,4,1255.59,3,4,3,433,Loyal
17483,65,3,414.04,3,2,2,232,Others
17486,261,1,396.87,2,1,2,122,Others
17489,59,2,376.64,3,2,2,232,Others
17490,1,7,2092.32,4,4,4,444,Champions
17491,1,10,3558.87,4,4,4,444,Champions
17492,248,1,374.57,2,1,2,122,Others
17495,8,2,497.56,3,4,2,432,Loyal
17496,359,1,271.05,2,1,2,122,Others
17498,76,1,272.21999999999997,2,2,2,222,Others
17499,290,1,622.88,2,1,3,123,At-Risk
17500,17,3,1138.0,3,4,3,433,Loyal
17501,221,2,288.6,3,1,2,132,Others
17502,9,4,689.1,3,4,3,433,Loyal
17503,3,2,558.96,3,4,3,433,Loyal
17504,206,9,2997.03,4,1,4,144,At-Risk
17505,162,2,1145.84,3,1,3,133,At-Risk
17506,76,1,302.2,2,2,2,222,Others
17507,262,2,605.58,3,1,3,133,At-Risk
17508,281,1,387.31,2,1,2,122,Others
17509,58,8,6083.64,4,2,4,244,Others
17510,25,1,308.48,2,3,2,322,Others
17511,3,31,91062.38,4,4,4,444,Champions
17512,29,10,2924.99,4,3,4,344,Potential Loyalist
17513,72,1,513.2,2,2,3,223,Others
17514,128,1,208.65,2,2,2,222,Others
17515,31,4,639.02,3,3,3,333,Potential Loyalist
17516,15,5,764.88,4,4,3,443,Loyal
17517,309,1,153.94,2,1,2,122,Others
17519,17,6,1844.02,4,4,4,444,Champions
17520,54,1,546.81,2,2,3,223,Others
17521,30,3,723.2099999999999,3,3,3,333,Potential Loyalist
17522,2,5,1070.71,4,4,3,443,Loyal
17523,11,4,652.74,3,4,3,433,Loyal
17524,361,1,145.0,2,1,2,122,Others
17525,360,1,422.7,2,1,2,122,Others
17526,5,4,1195.9,3,4,3,433,Loyal
17527,54,4,939.37,3,2,3,233,Others
17528,1,8,3628.5,4,4,4,444,Champions
17530,1,10,2367.12,4,4,4,444,Champions
17531,190,1,296.7,2,1,2,122,Others
17534,54,1,223.36,2,2,2,222,Others
17535,280,1,164.4,2,1,2,122,Others
17536,177,1,76.5,2,1,1,121,Others
17537,30,2,887.67,3,3,3,333,Potential Loyalist
17538,26,1,98.42,2,3,1,321,Others
17540,25,2,578.9,3,3,3,333,Potential Loyalist
17542,270,1,170.75,2,1,2,122,Others
17545,43,3,642.32,3,3,3,333,Potential Loyalist
17548,234,1,103.3,2,1,2,122,Others
17549,24,2,148.86,3,3,2,332,Potential Loyalist
17550,197,3,267.16,3,1,2,132,Others
17551,359,1,290.34,2,1,2,122,Others
17552,60,4,930.41,3,2,3,233,Others
17553,130,1,1487.6,2,2,3,223,Others
17554,1,5,1952.45,4,4,4,444,Champions
17555,20,2,480.31,3,3,2,332,Potential Loyalist
17556,206,1,157.9,2,1,2,122,Others
17557,14,3,541.46,3,4,3,433,Loyal
17560,95,5,854.95,4,2,3,243,Others
17561,19,1,165.12,2,3,2,322,Others
17562,14,7,1122.38,4,4,3,443,Loyal
17564,24,3,454.01,3,3,2,332,Potential Loyalist
17566,8,2,869.77,3,4,3,433,Loyal
17567,7,8,4331.48,4,4,4,444,Champions
17569,332,1,344.14,2,1,2,122,Others
17571,50,4,1425.67,3,3,3,333,Potential Loyalist
17572,71,4,226.75000000000003,3,2,2,232,Others
17573,29,3,380.6,3,3,2,332,Potential Loyalist
17574,243,1,185.65,2,1,2,122,Others
17576,8,19,3564.83,4,4,4,444,Champions
17578,218,1,143.45999999999998,2,1,2,122,Others
17579,5,3,448.9,3,4,2,432,Loyal
17580,253,3,215.72,3,1,2,132,Others
17581,1,25,11025.24,4,4,4,444,Champions
17582,236,1,175.27,2,1,2,122,Others
17584,7,2,1242.3,3,4,3,433,Loyal
17585,109,4,1116.68,3,2,3,233,Others
17588,100,3,1240.2,3,2,3,233,Others
17589,60,4,2404.17,3,2,4,234,Others
17590,2,3,1468.02,3,4,3,433,Loyal
17591,73,7,2203.67,4,2,4,244,Others
17593,4,5,3923.86,4,4,4,444,Champions
17594,85,2,993.18,3,2,3,233,Others
17595,12,2,386.69,3,4,2,432,Loyal
17596,23,7,2806.69,4,3,4,344,Potential Loyalist
17597,214,1,2044.37,2,1,4,124,At-Risk
17600,18,1,161.67000000000002,2,4,2,422,Others
17601,239,1,116.01,2,1,2,122,Others
17602,2,6,5054.42,4,4,4,444,Champions
17603,78,1,394.72,2,2,2,222,Others
17604,217,2,309.36,3,1,2,132,Others
17608,33,2,191.99,3,3,2,332,Potential Loyalist
17609,41,5,1105.78,4,3,3,343,Potential Loyalist
17611,7,15,3961.12,4,4,4,444,Champions
17612,53,6,2048.45,4,2,4,244,Others
17613,23,14,4544.55,4,3,4,344,Potential Loyalist
17614,57,1,386.32,2,2,2,222,Others
17615,130,3,329.6,3,2,2,232,Others
17616,174,3,571.1999999999999,3,1,3,133,At-Risk
17618,6,3,930.28,3,4,3,433,Loyal
17619,312,1,214.37,2,1,2,122,Others
17620,60,1,81.44,2,2,1,221,Others
17621,21,3,1379.9,3,3,3,333,Potential Loyalist
17623,33,1,527.05,2,3,3,323,Others
17624,15,2,843.48,3,4,3,433,Loyal
17625,18,4,2020.4,3,4,4,434,Loyal
17628,81,1,75.75,2,2,1,221,Others
17629,6,8,1814.12,4,4,4,444,Champions
17630,170,2,503.6,3,1,3,133,At-Risk
17631,2,3,528.33,3,4,3,433,Loyal
17633,31,4,1324.84,3,3,3,333,Potential Loyalist
17634,36,9,2358.59,4,3,4,344,Potential Loyalist
17636,19,1,285.56,2,3,2,322,Others
17637,31,2,547.0600000000001,3,3,3,333,Potential Loyalist
17639,276,1,108.5,2,1,2,122,Others
17640,87,1,621.66,2,2,3,223,Others
17642,120,2,712.29,3,2,3,233,Others
17643,373,1,101.55,2,1,2,122,Others
17644,1,11,2895.64,4,4,4,444,Champions
17646,219,3,1008.39,3,1,3,133,At-Risk
17647,65,1,133.06,2,2,2,222,Others
17648,61,4,1797.5,3,2,4,234,Others
17649,138,1,868.49,2,2,3,223,Others
17650,21,1,166.07999999999998,2,3,2,322,Others
17651,12,10,3945.0,4,4,4,444,Champions
17652,25,12,4867.72,4,3,4,344,Potential Loyalist
17653,37,4,1207.56,3,3,3,333,Potential Loyalist
17654,277,1,117.55,2,1,2,122,Others
17655,11,7,2638.94,4,4,4,444,Champions
17656,73,5,1674.69,4,2,4,244,Others
17658,26,2,595.42,3,3,3,333,Potential Loyalist
17659,17,12,2999.46,4,4,4,444,Champions
17660,141,1,178.75,2,2,2,222,Others
17663,26,7,1802.91,4,3,4,344,Potential Loyalist
17664,19,2,604.64,3,3,3,333,Potential Loyalist
17666,4,2,728.16,3,4,3,433,Loyal
17667,66,5,2055.51,4,2,4,244,Others
17668,1,2,347.75,3,4,2,432,Loyal
17669,43,7,3406.7200000000003,4,3,4,344,Potential Loyalist
17670,228,1,205.7,2,1,2,122,Others
17671,16,4,1572.71,3,4,4,434,Loyal
17672,50,2,3178.17,3,3,4,334,Potential Loyalist
17673,2,6,1594.97,4,4,4,444,Champions
17674,74,2,551.04,3,2,3,233,Others
17675,1,31,20374.28,4,4,4,444,Champions
17676,4,6,1371.18,4,4,3,443,Loyal
17677,2,30,16345.38,4,4,4,444,Champions
17678,264,1,298.11,2,1,2,122,Others
17679,53,2,1992.11,3,2,4,234,Others
17680,24,1,184.4,2,3,2,322,Others
17682,10,6,2474.33,4,4,4,444,Champions
17684,44,1,239.41,2,3,2,322,Others
17685,17,7,3155.83,4,4,4,444,Champions
17686,7,7,5739.46,4,4,4,444,Champions
17690,30,15,4726.8,4,3,4,344,Potential Loyalist
17691,358,2,290.40000000000003,3,1,2,132,Others
17692,127,4,740.94,3,2,3,233,Others
17693,137,1,200.47,2,2,2,222,Others
17694,142,1,283.12,2,2,2,222,Others
17695,132,2,765.34,3,2,3,233,Others
17696,38,8,2285.71,4,3,4,344,Potential Loyalist
17697,236,1,338.95,2,1,2,122,Others
17698,261,1,154.95,2,1,2,122,Others
17700,17,4,2534.64,3,4,4,434,Loyal
17701,253,1,417.95,2,1,2,122,Others
17702,30,4,1824.37,3,3,4,334,Potential Loyalist
17703,35,3,798.74,3,3,3,333,Potential Loyalist
17704,169,2,885.19,3,1,3,133,At-Risk
17705,3,9,1823.52,4,4,4,444,Champions
17706,4,17,10504.49,4,4,4,444,Champions
17707,185,2,152.4,3,1,2,132,Others
17708,188,2,263.33,3,1,2,132,Others
17709,170,1,137.45,2,1,2,122,Others
17711,11,2,385.1,3,4,2,432,Loyal
17712,45,1,522.91,2,3,3,323,Others
17714,321,1,153.0,2,1,2,122,Others
17715,201,1,326.4,2,1,2,122,Others
17716,23,11,5655.99,4,3,4,344,Potential Loyalist
17718,232,1,139.35,2,1,2,122,Others
17719,38,15,5396.04,4,3,4,344,Potential Loyalist
17720,26,4,1195.94,3,3,3,333,Potential Loyalist
17722,96,4,2424.04,3,2,4,234,Others
17723,127,6,3276.4000000000005,4,2,4,244,Others
17724,71,3,1033.0,3,2,3,233,Others
17725,16,11,3439.08,4,4,4,444,Champions
17727,15,1,1060.25,2,4,3,423,Others
17728,4,3,2876.01,3,4,4,434,Loyal
17730,3,13,5298.4800000000005,4,4,4,444,Champions
17731,79,4,1240.11,3,2,3,233,Others
17732,373,1,303.97,2,1,2,122,Others
17733,39,2,692.19,3,3,3,333,Potential Loyalist
17734,54,3,700.63,3,2,3,233,Others
17735,2,19,13110.02,4,4,4,444,Champions
17736,9,3,377.44,3,4,2,432,Loyal
17737,9,2,168.24,3,4,2,432,Loyal
17738,19,4,1879.05,3,3,4,334,Potential Loyalist
17739,12,7,2791.35,4,4,4,444,Champions
17742,113,2,355.11,3,2,2,232,Others
17744,4,6,2322.4,4,4,4,444,Champions
17746,240,1,110.25,2,1,2,122,Others
17747,113,1,71.4,2,2,1,221,Others
17749,178,2,674.52,3,1,3,133,At-Risk
17750,5,9,1710.45,4,4,4,444,Champions
17752,359,1,80.64,2,1,1,121,Others
17754,1,5,1664.65,4,4,4,444,Champions
17757,1,30,5593.39,4,4,4,444,Champions
17758,19,8,3408.2,4,3,4,344,Potential Loyalist
17759,17,3,819.96,3,4,3,433,Loyal
17760,22,2,287.59,3,3,2,332,Potential Loyalist
17761,33,1,712.78,2,3,3,323,Others
17763,263,1,15.0,2,1,1,121,Others
17764,51,2,772.55,3,3,3,333,Potential Loyalist
17765,159,3,367.63,3,1,2,132,Others
17767,15,1,271.2,2,4,2,422,Others
17768,8,3,2081.9,3,4,4,434,Loyal
17769,13,10,3957.43,4,4,4,444,Champions
17770,199,5,1143.27,4,1,3,143,At-Risk
17771,57,2,245.81,3,2,2,232,Others
17772,11,2,173.45,3,4,2,432,Loyal
17774,97,4,1213.73,3,2,3,233,Others
17775,255,1,56.4,2,1,1,121,Others
17777,25,3,647.56,3,3,3,333,Potential Loyalist
17779,21,3,650.32,3,3,3,333,Potential Loyalist
17781,159,2,188.02,3,1,2,132,Others
17783,72,2,283.47,3,2,2,232,Others
17785,53,1,131.94,2,2,2,222,Others
17786,85,2,266.85,3,2,2,232,Others
17787,153,4,1817.54,3,1,4,134,At-Risk
17788,74,2,1117.9,3,2,3,233,Others
17789,281,1,225.9,2,1,2,122,Others
17790,27,14,1964.3,4,3,4,344,Potential Loyalist
17791,30,1,106.1,2,3,2,322,Others
17793,25,1,300.34,2,3,2,322,Others
17795,180,2,342.83,3,1,2,132,Others
17796,40,4,690.0,3,3,3,333,Potential Loyalist
17797,22,3,780.43,3,3,3,333,Potential Loyalist
17799,22,10,3039.17,4,3,4,344,Potential Loyalist
17800,37,9,1187.21,4,3,3,343,Potential Loyalist
17802,82,3,1285.04,3,2,3,233,Others
17805,74,1,512.31,2,2,3,223,Others
17806,11,1,546.04,2,4,3,423,Others
17809,16,12,5411.91,4,4,4,444,Champions
17811,4,39,7761.82,4,4,4,444,Champions
17812,13,4,699.81,3,4,3,433,Loyal
17813,14,5,1698.07,4,4,4,444,Champions
17816,37,4,36.56,3,3,1,331,Potential Loyalist
17817,4,3,387.68,3,4,2,432,Loyal
17819,72,7,3704.87,4,2,4,244,Others
17824,51,1,298.4,2,3,2,322,Others
17827,5,5,1987.33,4,4,4,444,Champions
17828,23,4,1820.09,3,3,4,334,Potential Loyalist
17829,299,1,889.24,2,1,3,123,At-Risk
17830,2,3,398.7,3,4,2,432,Loyal
17831,33,1,35.400000000000006,2,3,1,321,Others
17832,50,1,155.37,2,3,2,322,Others
17835,3,3,342.24,3,4,2,432,Loyal
17836,47,1,110.21,2,3,2,322,Others
17837,42,8,1541.23,4,3,4,344,Potential Loyalist
17838,27,5,2720.8,4,3,4,344,Potential Loyalist
17839,42,1,318.15,2,3,2,322,Others
17841,2,124,40519.84,4,4,4,444,Champions
17843,303,1,205.48,2,1,2,122,Others
17844,107,1,51.559999999999995,2,2,1,221,Others
17846,85,1,2033.1,2,2,4,224,Others
17848,81,9,901.2,4,2,3,243,Others
17849,218,4,605.8000000000001,3,1,3,133,At-Risk
